CID,Gender,Limit,AverageTransactionValue,MDP,Unpaid Daily Principle ,Unpaid Interest ,TotalDuetoReset,DayDelay,Card Status,Risk Class
14000838,Woman,700,111.3,105,676.34,52.38,1111.91,452,Blocked by The company,HighRisk
14000836,Woman,500,35.67,75,499.31,58.28,890.2,422,Blocked by The company,HighRisk
14000832,Man,300,52.67,45,298.06,23.38,542.27,359,Blocked by The company,HighRisk
14000831,Man,700,348.9,105,697.8,34.42,1069.51,483,Blocked by The company,HighRisk
14000829,Man,500,36.26,75,496.52,30.73,779.19,359,Blocked by The company,HighRisk
14000821,Woman,300,147.16,45,295.82,13.52,507.8,483,Blocked by The company,HighRisk
14000820,Man,500,85.72,75,496.5,41.69,803.89,422,Blocked by The company,HighRisk
14000817,Man,500,273.58,75,496.71,36.45,801.86,452,Blocked by The company,HighRisk
14000816,Man,500,263.4,75,494.85,23.09,783.08,483,Blocked by The company,HighRisk
14000815,Man,300,108.42,45,296.75,21.23,510.24,359,Blocked by The company,HighRisk
14000810,Man,300,142.9,45,295.8,20.13,519.19,452,Blocked by The company,HighRisk
14000808,Man,300,98.26,45,294.79,14.3,507.15,483,Blocked by The company,HighRisk
14000804,Man,300,145.9,45,291.8,14,503.26,483,Blocked by The company,HighRisk
14000800,Man,500,101.77,75,482.31,38.25,817.89,359,Blocked by The company,HighRisk
14000798,Man,300,300,45,300,14.04,513.14,483,Blocked by The company,HighRisk
14000795,Woman,300,17.87,45,333.75,23.94,561.23,330,Blocked by The company,HighRisk
14000788,Man,300,29.98,45,299.77,37.97,607.66,422,Blocked by The company,HighRisk
14000787,Man,300,50.17,45,298.18,34.45,543.95,330,Blocked by The company,HighRisk
14000783,Man,300,34.18,45,298.53,22.85,544.03,452,Blocked by The company,HighRisk
14000779,Woman,300,19.04,45,299.32,34,548.19,422,Blocked by The company,HighRisk
14000767,Man,300,116.56,45,295.85,18.68,516.71,422,Blocked by The company,HighRisk
14000762,Woman,300,52.71,45,299.43,22.46,524.77,422,Blocked by The company,HighRisk
14000754,Man,300,27.04,45,297.44,14.38,509.26,483,Blocked by The company,HighRisk
14000750,Man,300,112.45,45,147.77,11.84,320.4,359,Stolen,HighRisk
14000745,Man,500,36.47,75,499.77,39.42,839.87,330,Blocked by The company,HighRisk
14000744,Woman,300,134.22,45,299.75,14.75,513.56,483,Blocked by The company,HighRisk
14000741,Man,500,37.7,75,601.33,31.84,937.63,483,Blocked by The company,HighRisk
14000736,Man,400,33.68,60,399.59,46.25,680.73,330,Blocked by The company,HighRisk
14000732,Man,300,20.71,45,294.69,23.52,546.62,391,Blocked by The company,HighRisk
14000731,Woman,300,28.78,45,275.82,0,311.19,483,Blocked by The company,HighRisk
14000725,Man,400,36.77,60,394.84,27.77,666.59,391,Blocked by The company,HighRisk
14000720,Man,300,36.22,45,302.91,24.54,560.12,391,Blocked by The company,HighRisk
14000715,Man,300,291.87,45,249.32,29.1,472.34,422,Blocked by The company,HighRisk
14000712,Man,300,50,45,300,14.7,513.8,483,Blocked by The company,HighRisk
14000706,Man,300,71.41,45,285.65,13.18,490.56,483,Blocked by The company,HighRisk
14000703,Man,300,69.13,45,293.65,16.31,507.8,483,Blocked by The company,HighRisk
14000694,Man,300,58.46,45,298.88,15.19,512.95,483,Blocked by The company,HighRisk
14000691,Man,300,291.87,45,291.87,34.53,527.78,422,Blocked by The company,HighRisk
14000689,Woman,300,59.92,45,299.61,50.75,621.81,391,Blocked by The company,HighRisk
14000687,Man,500,37.36,75,499.99,39.34,848.38,422,Blocked by The company,HighRisk
14000685,Man,300,37.34,45,291.28,33.31,557.19,422,Blocked by The company,HighRisk
14000683,Man,300,200.9,45,299.8,17.28,516.14,483,Blocked by The company,HighRisk
14000680,Man,500,25.41,75,489.29,26.66,766.45,359,Blocked by The company,HighRisk
14000678,Man,500,93.6,75,499.44,39.31,835.21,359,Blocked by The company,HighRisk
14000666,Man,500,165.25,75,495.75,28.35,789.42,483,Blocked by The company,HighRisk
14000664,Man,300,22.49,45,282.18,51.63,533.52,359,Blocked by The company,HighRisk
14000662,Man,300,72.31,45,299.82,17.27,516.15,483,Blocked by The company,HighRisk
14000658,Man,300,136.49,45,297.52,30.68,520.6,359,Blocked by The company,HighRisk
14000656,Man,700,36.04,105,698.97,60.77,1093.24,422,Blocked by The company,HighRisk
14000655,Woman,300,21.78,45,294.19,22.33,542.92,422,Blocked by The company,HighRisk
14000653,Man,300,149.8,45,299.6,17.27,515.89,483,Blocked by The company,HighRisk
14000652,Man,300,129.99,45,293.94,21.37,538.29,452,Blocked by The company,HighRisk
14000650,Man,300,21.35,45,297.4,41.56,532.24,330,Blocked by The company,HighRisk
14000648,Woman,700,41.4,105,507.25,36.58,812.15,391,Blocked by The company,HighRisk
14000645,Woman,500,24.01,75,484.58,38.02,832.2,452,Blocked by The company,HighRisk
14000643,Man,300,50.42,45,351.38,18.51,588.29,483,Blocked by The company,HighRisk
14000639,Woman,300,200.71,45,299.46,17.28,515.74,483,Blocked by The company,HighRisk
14000628,Man,300,90.75,45,299.58,21.51,525.11,452,Blocked by The company,HighRisk
14000625,Man,300,291.03,45,291.03,15.75,504.08,483,Blocked by The company,HighRisk
14000602,Man,300,54,45,297,16.73,512.23,483,Blocked by The company,HighRisk
14000601,Man,300,30.32,45,297.58,34.83,540.92,391,Blocked by The company,HighRisk
14000600,Man,300,28.25,45,294.92,22.59,537.28,330,Blocked by The company,HighRisk
14000599,Man,500,13.29,75,498.83,32.88,814.08,452,Blocked by The company,HighRisk
14000594,Woman,300,25.35,45,299.58,21.81,523.11,391,Blocked by The company,HighRisk
14000590,Woman,700,32.86,105,699.65,56.8,1152.11,391,Blocked by The company,HighRisk
14000587,Man,300,43.05,45,293.21,23.13,537.2,359,Blocked by The company,HighRisk
14000583,Man,300,35.62,45,299.81,34.59,543.59,330,Blocked by The company,HighRisk
14000580,Man,500,11.78,75,491.37,38.64,826.89,359,Blocked by The company,HighRisk
14000577,Man,500,491.87,75,491.87,31.27,787.68,483,Blocked by The company,HighRisk
14000575,Man,500,166.6,75,385.8,0,386.84,452,Blocked by The company,HighRisk
14000574,Woman,300,23.73,45,251.37,19.02,476.32,452,Blocked by The company,HighRisk
14000572,Man,500,165.9,75,497.71,31.78,795.19,483,Blocked by The company,HighRisk
14000569,Man,300,64.49,45,299.54,19.36,517.9,483,Blocked by The company,HighRisk
14000560,Man,300,57.58,45,299.8,22.37,515.93,330,Blocked by The company,HighRisk
14000559,Man,300,147.96,45,299.85,19.44,518.37,483,Blocked by The company,HighRisk
14000555,Man,300,99.67,45,299,18.34,516.24,483,Blocked by The company,HighRisk
14000551,Man,500,490.94,75,500,25.8,780.46,330,Blocked by The company,HighRisk
14000545,Woman,300,22.55,45,297.95,45.88,551.25,391,Blocked by The company,HighRisk
14000544,Woman,300,24.96,45,244.34,0,246.9,483,Blocked by The company,HighRisk
14000541,Man,300,36.85,45,290.35,22.52,531.69,359,Blocked by The company,HighRisk
14000536,Man,300,134,45,300,20.64,519.74,483,Blocked by The company,HighRisk
14000534,Man,300,149.4,45,298.8,20.86,518.52,483,Blocked by The company,HighRisk
14000529,Man,300,10.86,45,299.97,34.48,578.36,422,Blocked by The company,HighRisk
14000520,Man,300,37.23,45,295.97,23.16,547.49,452,Blocked by The company,HighRisk
14000519,Man,500,12.62,45,490.07,46.8,846.35,391,Blocked by The company,HighRisk
14000516,Woman,300,99.94,45,299.82,18.36,517.24,483,Blocked by The company,HighRisk
14000497,Woman,300,34.16,45,290.57,40.81,523.3,330,Blocked by The company,HighRisk
14000494,Woman,300,33.1,45,297.94,17.8,514.42,483,Blocked by The company,HighRisk
14000492,Woman,300,96.23,45,288.7,19.98,505.52,483,Blocked by The company,HighRisk
14000490,Man,300,76.3,45,298.33,46.17,638.85,391,Blocked by The company,HighRisk
14000247,Man,300,68.53,45,294.43,21.12,518.27,422,Blocked by The company,HighRisk
14000479,Woman,300,302.94,45,298.13,55.86,597.81,359,Blocked by The company,HighRisk
14000477,Woman,400,31.18,60,300.48,0,367.18,359,Blocked by The company,HighRisk
14000466,Woman,300,27.22,45,299.52,18.99,517.41,483,Blocked by The company,HighRisk
14000457,Woman,300,27.95,45,291.57,22.33,541.98,452,Blocked by The company,HighRisk
14000454,Man,300,26.94,45,296.38,21.02,515.78,483,Blocked by The company,HighRisk
14000453,Man,300,38.78,45,278.14,13.2,472.68,391,Blocked by The company,HighRisk
14000450,Man,500,35.92,45,136.55,0,138.1,330,Blocked by The company,HighRisk
14000449,Man,300,134.94,45,246.1,11.81,442.81,452,Blocked by The company,HighRisk
14000445,Man,300,300,45,300,21.24,520.34,483,Blocked by The company,HighRisk
14000444,Woman,300,149.77,45,299.54,21.9,520.44,483,Blocked by The company,HighRisk
14000439,Woman,300,23.3,45,297.58,31.95,538.91,422,Blocked by The company,HighRisk
14000435,Man,300,150,45,300,21.6,520.7,483,Blocked by The company,HighRisk
14000433,Woman,300,300,45,300,21.24,520.34,483,Blocked by The company,HighRisk
14000432,Woman,300,214,45,296.5,22.18,517.08,483,Blocked by The company,HighRisk
14000429,Man,500,46.7,45,496.87,38.83,847.63,452,Blocked by The company,HighRisk
14000425,Man,300,90.46,45,299.2,34.16,555.53,330,Blocked by The company,HighRisk
14000405,Man,300,15.97,45,297.63,20.72,501.52,359,Blocked by The company,HighRisk
14000386,Woman,300,28.34,45,299.81,23.73,543.79,330,Blocked by The company,HighRisk
14000382,Woman,300,54.01,45,214.84,23.41,404.24,359,Blocked by The company,HighRisk
14000358,Man,300,58.65,45,296,21.92,520.12,422,Blocked by The company,HighRisk
14000314,Woman,300,37.13,45,293.18,23.79,545.93,391,Blocked by The company,HighRisk
14000290,Woman,300,24.06,45,296.66,15.5,512.66,422,Blocked by The company,HighRisk
14000263,Man,300,147.39,45,292.27,21.35,516.18,452,Blocked by The company,HighRisk
14000236,Man,500,56.13,45,496.19,73.13,874.44,359,Blocked by The company,HighRisk
14000140,Man,300,19.64,45,298.51,22,519.31,483,Blocked by The company,HighRisk
14001343,Woman,300,36.48,45,67.45,0,113.21,452,Blocked by The company,HighRisk
14001517,Man,300,15.96,45,299.1,24.43,547.06,330,Blocked by The company,HighRisk
14001456,Man,300,176.01,45,299.85,15.12,517.95,422,Blocked by The company,HighRisk
14001539,Man,300,69.36,45,290.64,23.07,533.79,359,Blocked by The company,HighRisk
14001482,Man,300,36.16,45,292,22.4,514.6,391,Blocked by The company,HighRisk
14001548,Man,300,147.45,45,294.9,44.65,614.66,359,Blocked by The company,HighRisk
14001503,Man,300,28.43,45,299.72,23.2,534.53,359,Blocked by The company,HighRisk
14001457,Woman,300,69.47,45,298.29,23.01,536.44,422,Blocked by The company,HighRisk
14001514,Man,300,544.9,45,292.45,13.65,508.7,452,Blocked by The company,HighRisk
14001496,Woman,500,59.64,75,484.11,34.81,619.02,391,Blocked by The company,HighRisk
14000573,Woman,300,22.02,45,293.65,17.67,513.06,422,Blocked by The company,HighRisk
14001471,Woman,300,45.06,45,295.89,24.33,548.79,391,Blocked by The company,HighRisk
14001490,Man,300,74.4,45,297.61,24.3,527.19,422,Blocked by The company,HighRisk
14001415,Man,300,59.27,45,296.37,13.53,512.13,452,Blocked by The company,HighRisk
14001441,Woman,300,48.73,45,242.38,0,246.38,391,Blocked by The company,HighRisk
14001505,Man,300,14.91,45,298.08,21.63,522.33,422,Blocked by The company,HighRisk
14001488,Man,300,25.15,45,299.63,24.26,506.92,391,Blocked by The company,HighRisk
14001442,Man,300,147.35,45,294.7,14.02,511.76,452,Blocked by The company,HighRisk
14001447,Man,300,99.4,45,298.2,36.98,602.63,391,Blocked by The company,HighRisk
14001434,Man,900,37.76,135,920.79,62.55,1388.5,422,Blocked by The company,HighRisk
14001516,Man,300,148.92,45,297.84,14.37,515.87,452,Blocked by The company,HighRisk
14001332,Man,300,18.54,45,232.19,32.94,490.33,359,Blocked by The company,HighRisk
14001333,Man,300,98.22,45,294.65,22.71,519.7,422,Blocked by The company,HighRisk
14001402,Woman,500,45.98,75,229.91,10.04,409.2,452,Blocked by The company,HighRisk
14001401,Man,500,158.04,75,474.12,21.9,750,452,Blocked by The company,HighRisk
14001395,Woman,300,40.46,45,294.95,19.94,516.89,422,Blocked by The company,HighRisk
14001443,Man,300,35.98,45,293.39,22.86,529.41,330,Blocked by The company,HighRisk
14001378,Man,300,32.95,45,314.11,24.61,563.37,391,Blocked by The company,HighRisk
14001429,Woman,300,25.09,45,299.06,21.87,513.65,359,Blocked by The company,HighRisk
14001446,Man,300,148.7,45,297.4,15.07,516.05,452,Blocked by The company,HighRisk
14001170,Man,300,17.42,45,286.35,20.95,516.42,391,Blocked by The company,HighRisk
14001409,Woman,300,60.95,45,357.61,31.38,612.07,422,Blocked by The company,HighRisk
14001384,Man,300,58.04,45,285.91,21.12,502.43,391,Blocked by The company,HighRisk
14001368,Man,300,84.5,45,283.83,32.98,538.94,359,Blocked by The company,HighRisk
14001391,Woman,300,36.11,45,293.22,30.62,538.84,391,Blocked by The company,HighRisk
14001381,Woman,300,26.95,45,297.49,23.48,542.51,330,Blocked by The company,HighRisk
14001363,Man,300,83.1,45,299.97,23.33,472.1,330,Lost,HighRisk
14001366,Woman,300,149.91,45,298.43,16.52,518.73,452,Blocked by The company,HighRisk
14001416,Man,400,44.36,60,399.2,21.42,657.06,452,Blocked by The company,HighRisk
14001420,Man,300,147.27,45,299.51,32.67,526.93,359,Blocked by The company,HighRisk
14001313,Man,300,99.63,45,298.9,16,518.78,452,Blocked by The company,HighRisk
14001367,Woman,300,45.41,45,292.15,20.82,514.41,422,Blocked by The company,HighRisk
14001350,Man,300,42.54,45,297.75,16.13,517.54,452,Blocked by The company,HighRisk
14001352,Man,700,65.32,105,699.37,38.22,1076.3,452,Blocked by The company,HighRisk
14001164,Man,300,146.75,45,293.5,16.3,512.6,452,Blocked by The company,HighRisk
14001311,Man,300,292,45,292,16.1,510.6,452,Blocked by The company,HighRisk
14001360,Man,300,57.72,45,288.6,14.93,504.92,452,Blocked by The company,HighRisk
14001229,Woman,700,114.69,105,688.12,29.8,1025.1,452,Blocked by The company,HighRisk
14001280,Man,500,249.95,75,452.17,0,477.67,359,Blocked by The company,HighRisk
14001344,Man,300,148,45,295.99,16.82,516.11,452,Stolen,HighRisk
14001291,Woman,300,29.99,45,299.87,37.11,596.55,391,Blocked by The company,HighRisk
14001275,Woman,300,34.41,45,299.49,24.19,551.14,391,Blocked by The company,HighRisk
14001301,Man,700,60.28,105,271.24,0,289.42,452,Blocked by The company,HighRisk
14001315,Man,600,65.46,90,599.48,77.7,962.88,359,Blocked by The company,HighRisk
14001292,Man,300,13.18,45,296.85,17.24,517.57,452,Blocked by The company,HighRisk
14001323,Woman,300,33.24,45,199.43,10.97,380.65,452,Blocked by The company,HighRisk
14001232,Woman,600,19.18,90,422,19.31,676.85,452,Blocked by The company,HighRisk
14001297,Man,600,502.9,90,520.45,37.24,816.45,330,Blocked by The company,HighRisk
14001244,Woman,300,74.61,45,298.43,17.29,519.5,452,Blocked by The company,HighRisk
14001284,Man,500,70.57,75,489.02,28.2,784.38,452,Blocked by The company,HighRisk
14001307,Woman,300,271.87,45,296.37,17.6,517.35,452,Blocked by The company,HighRisk
14001161,Man,300,15.02,45,110.31,8.87,272.59,391,Blocked by The company,HighRisk
14000640,Man,700,694,105,694,66.43,1095.33,422,Blocked by The company,HighRisk
14001195,Man,300,89.03,45,299.6,20.12,513.44,330,Blocked by The company,HighRisk
14001287,Man,300,300,45,300,18,522.1,452,Blocked by The company,HighRisk
14001289,Man,300,101.26,45,297.2,22.52,512.96,330,Blocked by The company,HighRisk
14001222,Man,300,54.65,45,299.92,20.88,513.68,359,Blocked by The company,HighRisk
14001267,Man,300,127.36,45,284.97,22.47,523.76,330,Blocked by The company,HighRisk
14001181,Man,300,42.7,45,298.17,33.572,536.32,391,Blocked by The company,HighRisk
14001265,Woman,400,199.34,60,398.68,22.53,657.68,452,Blocked by The company,HighRisk
14001243,Woman,300,24.36,45,291.08,16.94,510.34,452,Blocked by The company,HighRisk
14000807,Woman,500,30.57,75,493.79,38.57,677.39,359,Blocked by The company,HighRisk
14001209,Woman,500,247,75,494,41.47,797.55,391,Blocked by The company,HighRisk
14001148,Woman,500,22.19,75,489.04,38.88,826.3,330,Blocked by The company,HighRisk
14001081,Woman,300,18.3,45,298.67,23.32,546,422,Blocked by The company,HighRisk
14001207,Man,300,42.5,45,296.42,21.92,540.86,422,Blocked by The company,HighRisk
14001262,Man,300,48.36,45,290.15,28.69,523.9,422,Blocked by The company,HighRisk
14001220,Woman,300,39.67,45,299.3,17.55,509.61,359,Blocked by The company,HighRisk
14001146,Man,500,93.65,75,497.67,58.12,842.7,391,Blocked by The company,HighRisk
14001261,Man,300,74.9,45,299.6,19.05,522.67,452,Blocked by The company,HighRisk
14001185,Woman,700,35.58,105,694.72,49.77,1077.13,422,Blocked by The company,HighRisk
14001074,Man,300,21.19,45,299.15,21.97,523.96,422,Blocked by The company,HighRisk
14001117,Woman,300,97.23,45,291.7,18.38,512.52,452,Blocked by The company,HighRisk
14001114,Woman,400,31.64,60,391.04,18.26,630.27,359,Blocked by The company,HighRisk
14001178,Man,300,12.05,45,288.37,16.72,506.87,452,Blocked by The company,HighRisk
14001173,Woman,300,147,45,250.19,19.8,480.25,422,Blocked by The company,HighRisk
14001121,Man,500,500,75,500,24.6,798.17,452,Blocked by The company,HighRisk
14001072,Man,700,52.78,105,695.94,50.88,1074.34,391,Blocked by The company,HighRisk
14001091,Man,300,41.34,45,294.31,18.66,513.63,391,Blocked by The company,HighRisk
14001085,Man,300,112.96,45,299.82,23.48,551.54,422,Blocked by The company,HighRisk
14001139,Woman,300,43.87,45,290.64,33.34,564.06,391,Blocked by The company,HighRisk
14001160,Man,300,13.95,45,298.88,44.9,562.18,359,Blocked by The company,HighRisk
14001129,Man,300,74.37,45,297.49,19.64,520.73,452,Blocked by The company,HighRisk
14001086,Man,300,29.95,45,299.48,41.58,606.66,391,Blocked by The company,HighRisk
14001142,Man,300,74.06,45,296.25,19.59,519.2,452,Blocked by The company,HighRisk
14000961,Woman,300,118.92,45,296.9,22.28,511.46,359,Blocked by The company,HighRisk
14001061,Woman,300,96.12,45,288.37,18.56,508.71,452,Blocked by The company,HighRisk
14001010,Man,300,59.77,45,298.87,19.67,522.42,452,Blocked by The company,HighRisk
14001152,Man,400,101.3,60,399.9,32.16,664.58,391,Blocked by The company,HighRisk
14001156,Man,500,17.78,75,497.11,39.96,843.33,391,Blocked by The company,HighRisk
14001097,Woman,300,47.96,45,294.35,33.51,551.52,359,Blocked by The company,HighRisk
14001095,Man,400,95.57,60,397.01,31.36,687.91,359,Blocked by The company,HighRisk
14000988,Woman,900,67.86,135,880.78,14.1,1105.18,422,Blocked by The company,HighRisk
14000969,Man,300,36.66,45,274.4,29.7,499.64,391,Blocked by The company,HighRisk
14001043,Man,300,41.22,45,298.16,21.37,522.17,422,Blocked by The company,HighRisk
